_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1348669,172086,0010J00125000000,137 WOOSTER ST,City of Pittsburgh,1121,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4463741837,-79.9792864084,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348670,172087,0010J00131000000,633 635 WOOSTER ST,City of Pittsburgh,2271,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,1988-09-19,2017-04-07,40.4461036824,-79.9790666877,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348671,172089,0010J00161000000,2136 WEBSTER AVE,City of Pittsburgh,769,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4466480964,-79.9791023803,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348672,172090,0010J00163000000,2140 WEBSTER AVE,City of Pittsburgh,768,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4466844489,-79.9790153408,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348673,172092,0010J00286000000,2125 WEBSTER AVE,City of Pittsburgh,2058,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4468686951,-79.9796079691,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348674,172093,0010J00293000000,2143 WEBSTER AVE,City of Pittsburgh,1500,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,1997-03-14,2017-04-07,40.4470550967,-79.9791841136,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348675,172116,0010K00115000000,628 PERRY ST,City of Pittsburgh,2237,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,2009-11-20,2017-04-07,40.4464923459,-79.97821237,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348676,172144,0010K00237000000,2165 WEBSTER AVE,City of Pittsburgh,2000,Vacant Land,RM-M,URA Transfer,Sale Pending,Treasurer Sale,1997-03-14,2017-04-07,40.4473604903,-79.9784666469,42003050100,Middle Hill,6,5,2-1,2,3,Central,Schenley
1348677,172169,0010P00133000000,2230 CENTRE AVE,City of Pittsburgh,2858,Not Classified,LNC,URA Transfer,Sale Pending,Treasurer Sale,1992-06-15,2017-04-07,40.4449651119,-79.9748791833,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1348678,172170,0010P00134000A00,2227 LAPLACE ST,City of Pittsburgh,684,Not Classified,LNC,URA Transfer,Sale Pending,Treasurer Sale,1971-06-21,2017-04-07,40.4448943631,-79.9750011973,42003050100,Middle Hill,6,5,2-5,2,3,Central,Schenley
1348679,174086,0026N00024000000,3381 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,2003-08-28,2017-04-07,40.4541471994,-79.9619902514,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348680,174087,0026N00026000000,3375 MILWAUKEE ST,City of Pittsburgh,1650,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,1983-12-05,2017-04-07,40.454065336,-79.9621044749,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348681,174088,0026N00026000A00,3373 MILWAUKEE ST,City of Pittsburgh,1500,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,1971-06-21,2017-04-07,40.4540395276,-79.9621542915,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348682,174089,0026N00027000000,3373 MILWAUKEE ST,City of Pittsburgh,1580,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,1976-06-07,2017-04-07,40.4540073472,-79.9621948939,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348683,174090,0026N00028000000,3371 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,2002-10-31,2017-04-07,40.4539732459,-79.9622482133,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348684,174092,0026N00032000000,3363 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,2002-10-31,2017-04-07,40.4537978705,-79.9625022556,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348685,174093,0026N00035000000,3349 MILWAUKEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,2002-10-31,2017-04-07,40.453664731,-79.9626977938,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1348686,173462,0022E00269000000,1820 CHATEAU ST,City of Pittsburgh,1200,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1993-10-25,2017-04-10,40.4580141966,-80.0294593344,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348687,173487,0022F00146000000,1312 WARNER ST,City of Pittsburgh,1130,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1984-04-02,2017-04-10,40.4584455678,-80.0266045936,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348688,184322,0022F00233000000,1321  WARNER ST,City of Pittsburgh,1495,Building,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2014-10-24,2017-04-10,40.458159292,-80.0268658489,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348689,173572,0022K00286000000,1427 RUSH ST,City of Pittsburgh,1298,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,1995-12-14,2017-04-10,40.4560608367,-80.0278707023,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348690,173577,0022L00132000000,1215 N FRANKLIN ST,City of Pittsburgh,3120,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2012-03-09,2017-04-10,40.456216147,-80.0236200171,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348691,173591,0022P00238000A00,1445 STEDMAN ST,City of Pittsburgh,1100,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2010-07-30,2017-04-10,40.4531901422,-80.0275719555,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
1348692,173690,0023F00143000000,219 E JEFFERSON ST,City of Pittsburgh,1000,Not Classified,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1989-09-18,2017-04-10,40.4589128025,-80.010630981,42003250300,Central Northside,6,25,1-21,1,1,Northern,Riverview
1348693,173691,0023F00146000000,217 E JEFFERSON ST,City of Pittsburgh,1000,Not Classified,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,1971-06-21,2017-04-10,40.4589255614,-80.0105633284,42003250300,Central Northside,6,25,1-21,1,1,Northern,Riverview
1348694,184307,0046P00020000000,2111  PERRYSVILLE AV,City of Pittsburgh,1970,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,2010-10-22,2017-04-10,40.4639346876,-80.0118507798,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
1348695,173510,0022G00072000000,950 KIRKBRIDE ST,City of Pittsburgh,2420,Vacant Land,R1A-M,URA Transfer,Sale Pending,Treasurer Sale,1993-06-21,2017-04-07,40.4598796908,-80.0211901453,42003250700,California-Kirkbride,6,25,1-9,1,1,Northern,Riverview
1348696,173687,0023F00060000A00,5 LANE WAY,City of Pittsburgh,560,Vacant Land,R1A-VH,URA Transfer,Sale Pending,Treasurer Sale,2012-03-09,2017-04-07,40.4598838361,-80.0088967641,42003250300,Central Northside,6,25,1-21,1,1,Northern,Riverview
1348697,173876,0025M00276000000,3018 BIGELOW BLVD,City of Pittsburgh,3375,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,1969-06-02,2017-04-10,40.4554940819,-79.9681035428,42003060500,Polish Hill,7,6,2-6,2,6,Central,Highland
1348698,175671,0049P00004000000,3807 PENN AVE,City of Pittsburgh,2000,Vacant Land,LNC,Public Sale,Sale Pending,Treasurer Sale,1995-12-14,2017-04-10,40.4648321214,-79.9613365452,42003060300,Lower Lawrenceville,7,6,3-6,2,2,Central,Highland
1348699,175885,0051J00229000000,4932 GROSS ST,City of Pittsburgh,3593,Building,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2003-08-28,2017-04-10,40.4574442415,-79.9468905948,42003080400,Bloomfield,7,8,3-1,5,2,Central,Highland
1348700,179962,0080L00016000B00,4824 BLACKBERRY WAY,City of Pittsburgh,1079,Building,LNC,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.47666261,-79.9578046272,42003090100,Central Lawrenceville,7,9,3-5,2,2,Central,Highland
1348701,177084,0080G00201000000,5116 DRESDEN WAY,City of Pittsburgh,940,Building,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2007-05-11,2017-04-10,40.4784661414,-79.9548691047,42003101100,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
1348702,184104,0080H00034000000,5117  KENT WAY,City of Pittsburgh,2000,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2015-08-14,2017-04-10,40.47792670402168,-79.95340888255224,42003101100,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
1348703,177086,0080H00216000000,5224 DUNCAN ST,City of Pittsburgh,2100,Vacant Land,R1A-VH,Public Sale,Sale Pending,Treasurer Sale,2010-07-30,2017-04-10,40.4787377199,-79.9506551986,42003101100,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
1348704,177099,0081A00127000000,805 54TH ST,City of Pittsburgh,1000,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2012-07-27,2017-04-10,40.4807039603,-79.9481190397,42003101100,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
1348705,177100,0081A00128000000,805 54TH ST,City of Pittsburgh,1000,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2012-07-27,2017-04-10,40.4807996227,-79.9479988125,42003101100,Upper Lawrenceville,7,10,3-5,2,2,Central,Highland
1348706,175853,0050J00014000000,4809 BROAD ST,City of Pittsburgh,2300,Not Classified,R1A-H,Public Sale,Sale Pending,Treasurer Sale,1991-07-01,2017-04-10,40.4671052488,-79.9455943398,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348707,177137,0081R00098000000,5224 NORA WAY,City of Pittsburgh,1460,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1972-06-05,2017-04-10,40.4727762648,-79.9382951237,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1348708,177145,0081R00120000000,5220 MOSSFIELD ST,City of Pittsburgh,3318,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1969-06-02,2017-04-10,40.4729275083,-79.9382883585,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1348709,177146,0081R00124000000,5212 MOSSFIELD ST,City of Pittsburgh,3654,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1949-06-06,2017-04-10,40.4728113429,-79.9386014035,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1348710,177147,0081R00125000000,5210 MOSSFIELD ST,City of Pittsburgh,3801,Building,H,Public Sale,Sale Pending,Treasurer Sale,1975-06-02,2017-04-10,40.4727987102,-79.9386728316,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1348711,177149,0081R00133000000,5162 MOSSFIELD ST,City of Pittsburgh,4000,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,1949-06-06,2017-04-10,40.4727062873,-79.939302662,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1348712,175754,0050F00137000000,5115 ROSETTA ST,City of Pittsburgh,6000,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4680683809,-79.9412878467,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348713,175776,0050G00004000000,5128 ROSETTA ST,City of Pittsburgh,2200,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4675940641,-79.9409696391,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348714,175797,0050G00072000000,5145 ROSETTA ST,City of Pittsburgh,4100,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4679246577,-79.9402496018,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348715,175798,0050G00077000000,5131 ROSETTA ST,City of Pittsburgh,1902,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4679931131,-79.9407309478,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348716,175799,0050G00080000000,5127 ROSETTA ST,City of Pittsburgh,3400,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4680050157,-79.9408372635,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348717,175800,0050G00081000000,5125 ROSETTA ST,City of Pittsburgh,2000,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4680210966,-79.9409407248,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348718,175801,0050G00082000000,5125 ROSETTA ST,City of Pittsburgh,2000,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2012-07-27,2017-04-07,40.4680332033,-79.9410248057,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348719,184816,0050M00033000000,235  N AIKEN AVE,City of Pittsburgh,2134,Building,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2015-08-14,2017-04-07,40.4667190799,-79.935480948,42003101700,Garfield,9,10,3-4,5,2,Central,Highland
1348720,177195,0083J00143000000,5503 BROAD ST,City of Pittsburgh,1750,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,1982-10-18,2017-04-10,40.4651823013,-79.9315669134,42003111400,Garfield,9,11,3-4,5,2,Central,Highland
1348721,178174,0124J00097000000,35 CARVER ST,City of Pittsburgh,2400,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2007-08-17,2017-04-07,40.4655220461,-79.9157852417,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348722,178448,0124R00316000000,6637 LYRIC ST,City of Pittsburgh,2832,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4641345398,-79.9038391151,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1348723,184270,0124R00317000000,6639  LYRIC ST,City of Pittsburgh,2832,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2017-04-10,40.46409968825978,-79.90376491605961,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1348724,178449,0124R00318000000,6641 LYRIC ST,City of Pittsburgh,3776,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4640364161,-79.9036746826,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1348725,178483,0125B00169000000,6526 MEADOW ST,City of Pittsburgh,3024,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2009-11-20,2017-04-10,40.4613346885,-79.9104647965,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1348726,178484,0125B00171000000,6530 MEADOW ST,City of Pittsburgh,1896,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2009-11-20,2017-04-10,40.4612596368,-79.9103180552,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1348727,178540,0125G00073000A00,682 LASCHALL ST,City of Pittsburgh,711,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4579734765,-79.9060213809,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1348728,184601,0125H00065000000,919 5 GERRITT ST,City of Pittsburgh,1040,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1995-12-14,2017-04-10,40.459553209023014,-79.9021889481068,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1348729,184598,0125H00066000000,921  GERRITT ST,City of Pittsburgh,1350,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1995-12-14,2017-04-10,40.45960029173674,-79.9021740916771,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1348730,184600,0125H00067000000,919  GERRITT ST,City of Pittsburgh,2128,Vacant Land,RM-M,Public Sale,Sale Pending,Treasurer Sale,1995-12-14,2017-04-10,40.45950439694483,-79.9021965524995,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1348731,178596,0125L00163000000,6733 HAMILTON AVE,City of Pittsburgh,3375,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2012-10-26,2017-04-10,40.4572246053,-79.9076928531,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1348732,178888,0173A00032000000,7112 WILTSIE ST,City of Pittsburgh,6000,Building,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2010-10-22,2017-04-10,40.4713455557,-79.8958722356,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1348733,184375,0173F00003000000,1533  LINCOLN AV,City of Pittsburgh,3000,Building,LNC,Public Sale,Sale Pending,Treasurer Sale,2014-04-25,2017-04-10,40.46957488874857,-79.89527966097654,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1348734,178164,0124J00069000000,515 LENORA ST,City of Pittsburgh,2832,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2007-08-17,2017-04-07,40.4665571403,-79.9149308438,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348735,178165,0124J00070000000,513 LENORA ST,City of Pittsburgh,2376,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2007-08-17,2017-04-07,40.4665045154,-79.9150002434,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348736,178167,0124J00075000000,503 LENORA ST,City of Pittsburgh,2428,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2006-12-04,2017-04-07,40.4663660362,-79.9153780534,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348737,178168,0124J00076000000,501 LENORA ST,City of Pittsburgh,4288,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,1991-07-01,2017-04-07,40.4663342054,-79.9154482239,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348738,178201,0124J00202000000,604 LENORA ST,City of Pittsburgh,736,Vacant Land,R1D-H,URA Transfer,Sale Pending,Treasurer Sale,2008-06-27,2017-04-07,40.4672952798,-79.9126020534,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348739,178274,0124K00079000000,700 02 LARIMER AVE,City of Pittsburgh,1250,Vacant Land,RM-H,URA Transfer,Sale Pending,Treasurer Sale,1989-09-18,2017-04-07,40.4664813802,-79.9110517762,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348740,178275,0124K00079000A00,6305 JOSEPH ST,City of Pittsburgh,1250,Vacant Land,RM-H,URA Transfer,Sale Pending,Treasurer Sale,1989-09-18,2017-04-07,40.4663601709,-79.9109715589,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348741,178357,0124N00106000000,119 MAYFLOWER ST,City of Pittsburgh,6624,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2006-12-04,2017-04-07,40.4640920284,-79.9153170958,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348742,178367,0124N00139000000,110 BRADEN WAY,City of Pittsburgh,2000,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,1985-10-07,2017-04-07,40.4642452768,-79.9151171401,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348743,178368,0124N00141000000,114 CARVER ST,City of Pittsburgh,1472,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2006-12-04,2017-04-07,40.4642077922,-79.9148836094,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348744,178369,0124N00142000000,116 CARVER ST,City of Pittsburgh,1495,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2006-12-04,2017-04-07,40.4641589038,-79.9148304972,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348745,178374,0124N00162000000,166 CARVER ST,City of Pittsburgh,2500,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4631217581,-79.9137383393,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348746,178375,0124N00163000000,168 CARVER ST,City of Pittsburgh,2600,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4630644623,-79.913677098,42003120800,Larimer,9,12,3-10,5,2,Eastern,Highland
1348747,178388,0124N00253000000,166 MEADOW ST,City of Pittsburgh,2200,Vacant Land,R1A-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4635148611,-79.9129005943,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1348748,178389,0124N00254000000,168 MEADOW ST,City of Pittsburgh,2300,Vacant Land,R1A-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4634629522,-79.9128426659,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1348749,178390,0124N00255000000,172 MEADOW ST,City of Pittsburgh,2300,Vacant Land,R1A-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4634086698,-79.9127828439,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1348750,178396,0124N00281000000,175 MEADOW ST,City of Pittsburgh,2603,Vacant Land,R1A-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4637080383,-79.9123098925,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348751,178398,0124N00291000000,157 MEADOW ST,City of Pittsburgh,2329,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4641164605,-79.9127814258,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348752,178399,0124N00292000000,155 MEADOW ST,City of Pittsburgh,2329,Vacant Land,R2-H,URA Transfer,Sale Pending,Treasurer Sale,2007-05-11,2017-04-07,40.4641529823,-79.9128210867,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
1348753,179995,0173P00194000000,7154 APPLE AVE,City of Pittsburgh,2804,Building,R2-L,Public Sale,Sale Pending,Treasurer Sale,2004-03-26,2017-04-10,40.4625512384,-79.8946402836,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Highland
1348754,179161,0174A00368000000,1107 N LANG AVE,City of Pittsburgh,1500,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2008-06-27,2017-04-10,40.4600294368,-79.8979270241,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Highland
1348755,179196,0174E00045000000,1105 N LANG AVE,City of Pittsburgh,1500,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2008-06-27,2017-04-10,40.4599837445,-79.8979476435,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
1348756,179197,0174E00047000000,1101-03 N LANG AVE,City of Pittsburgh,2500,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2007-05-11,2017-04-10,40.4599133256,-79.8979727201,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
1348757,184056,0174F00224000000,7231  RACE ST,City of Pittsburgh,2790,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2014-04-25,2017-04-10,40.4586662512599,-79.89407743413925,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
